date,time,x,y,RSSI3,RSSI4,RSSI5,RSSI6,RSSI7,RSSI8,RSSI9,RSSI10,RSSI11,RSSI12,RSSI13,RSSI14,RSSI15,RSSI16,RSSI17,RSSI18
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-64.0,-64.0,-70.0,-67.0,-72.0,-59.0,-65.0,-81.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-59.0,-59.0,-70.0,-67.0,-72.0,-59.0,-65.0,-81.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-64.0,-64.0,-70.0,-67.0,-72.0,-59.0,-65.0,-81.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-59.0,-64.0,-70.0,-67.0,-72.0,-59.0,-65.0,-81.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-64.0,-59.0,-70.0,-67.0,-72.0,-59.0,-65.0,-68.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-59.0,-59.0,-70.0,-67.0,-72.0,-59.0,-64.0,-81.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-64.0,-59.0,-70.0,-67.0,-72.0,-59.0,-64.0,-68.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-64.0,-64.0,-70.0,-67.0,-72.0,-59.0,-64.0,-68.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-59.0,-59.0,-70.0,-67.0,-72.0,-59.0,-64.0,-68.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-59.0,-64.0,-70.0,-67.0,-72.0,-59.0,-64.0,-68.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-64.0,-59.0,-70.0,-67.0,-72.0,-59.0,-64.0,-68.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-64.0,-64.0,-70.0,-67.0,-72.0,-59.0,-64.0,-68.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-59.0,-59.0,-70.0,-67.0,-72.0,-59.0,-64.0,-68.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-59.0,-64.0,-70.0,-67.0,-72.0,-59.0,-64.0,-68.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-64.0,-59.0,-70.0,-67.0,-72.0,-59.0,-64.0,-68.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-64.0,-64.0,-70.0,-67.0,-72.0,-59.0,-64.0,-68.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-59.0,-59.0,-70.0,-67.0,-72.0,-59.0,-64.0,-68.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-59.0,-64.0,-70.0,-67.0,-72.0,-59.0,-64.0,-68.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-64.0,-59.0,-70.0,-67.0,-72.0,-59.0,-64.0,-68.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-59.0,-64.0,-70.0,-67.0,-72.0,-59.0,-64.0,-81.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-64.0,-64.0,-70.0,-67.0,-72.0,-59.0,-64.0,-68.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-59.0,-64.0,-70.0,-67.0,-72.0,-59.0,-64.0,-68.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-64.0,-59.0,-70.0,-67.0,-72.0,-59.0,-64.0,-81.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-64.0,-64.0,-70.0,-67.0,-72.0,-59.0,-64.0,-81.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-59.0,-59.0,-70.0,-67.0,-72.0,-59.0,-64.0,-81.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-59.0,-64.0,-70.0,-67.0,-72.0,-59.0,-64.0,-81.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-64.0,-59.0,-70.0,-67.0,-72.0,-59.0,-64.0,-81.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-64.0,-64.0,-70.0,-67.0,-72.0,-59.0,-64.0,-81.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-59.0,-64.0,-70.0,-67.0,-72.0,-59.0,-64.0,-81.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-64.0,-59.0,-70.0,-67.0,-72.0,-59.0,-64.0,-81.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-64.0,-64.0,-70.0,-67.0,-72.0,-59.0,-64.0,-81.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-59.0,-64.0,-70.0,-67.0,-72.0,-59.0,-64.0,-81.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-64.0,-59.0,-70.0,-67.0,-72.0,-59.0,-64.0,-81.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-64.0,-64.0,-70.0,-67.0,-72.0,-59.0,-64.0,-81.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-59.0,-59.0,-70.0,-67.0,-72.0,-59.0,-64.0,-68.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-64.0,-59.0,-70.0,-67.0,-63.0,-59.0,-64.0,-68.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-64.0,-64.0,-70.0,-67.0,-72.0,-59.0,-65.0,-68.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-59.0,-59.0,-70.0,-67.0,-63.0,-59.0,-64.0,-68.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-59.0,-64.0,-70.0,-67.0,-63.0,-59.0,-65.0,-68.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-64.0,-59.0,-70.0,-67.0,-63.0,-59.0,-65.0,-68.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-64.0,-64.0,-70.0,-67.0,-63.0,-59.0,-65.0,-68.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-59.0,-59.0,-70.0,-67.0,-63.0,-59.0,-65.0,-68.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-59.0,-64.0,-70.0,-67.0,-63.0,-59.0,-65.0,-68.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-64.0,-59.0,-70.0,-67.0,-63.0,-59.0,-65.0,-68.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-64.0,-64.0,-70.0,-67.0,-63.0,-59.0,-65.0,-68.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-59.0,-59.0,-70.0,-67.0,-63.0,-59.0,-65.0,-68.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-59.0,-64.0,-70.0,-67.0,-63.0,-59.0,-65.0,-68.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-64.0,-59.0,-70.0,-67.0,-63.0,-59.0,-65.0,-68.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-64.0,-64.0,-70.0,-67.0,-63.0,-59.0,-65.0,-68.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-59.0,-59.0,-70.0,-67.0,-63.0,-59.0,-65.0,-68.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-59.0,-64.0,-70.0,-67.0,-63.0,-59.0,-65.0,-68.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-64.0,-59.0,-70.0,-67.0,-63.0,-59.0,-65.0,-81.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-64.0,-64.0,-70.0,-67.0,-63.0,-59.0,-64.0,-68.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-59.0,-59.0,-70.0,-67.0,-63.0,-59.0,-65.0,-81.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-59.0,-64.0,-70.0,-67.0,-63.0,-59.0,-65.0,-81.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-64.0,-59.0,-70.0,-67.0,-63.0,-59.0,-65.0,-81.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-64.0,-64.0,-70.0,-67.0,-63.0,-59.0,-65.0,-81.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-59.0,-59.0,-70.0,-67.0,-63.0,-59.0,-65.0,-81.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-59.0,-64.0,-70.0,-67.0,-63.0,-59.0,-65.0,-81.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-64.0,-59.0,-70.0,-67.0,-63.0,-59.0,-65.0,-81.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-64.0,-64.0,-70.0,-67.0,-63.0,-59.0,-65.0,-81.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-59.0,-59.0,-70.0,-67.0,-63.0,-59.0,-65.0,-81.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-59.0,-64.0,-70.0,-67.0,-63.0,-59.0,-65.0,-81.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-64.0,-59.0,-70.0,-67.0,-63.0,-59.0,-65.0,-81.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-64.0,-64.0,-70.0,-67.0,-63.0,-59.0,-65.0,-81.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-59.0,-59.0,-70.0,-67.0,-63.0,-59.0,-65.0,-81.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-59.0,-64.0,-70.0,-67.0,-63.0,-59.0,-65.0,-81.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-59.0,-59.0,-70.0,-67.0,-63.0,-59.0,-65.0,-68.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-64.0,-64.0,-70.0,-67.0,-63.0,-59.0,-65.0,-68.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-64.0,-64.0,-70.0,-67.0,-63.0,-59.0,-65.0,-81.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-59.0,-64.0,-70.0,-67.0,-63.0,-59.0,-64.0,-81.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-64.0,-59.0,-70.0,-67.0,-63.0,-59.0,-64.0,-81.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-59.0,-64.0,-70.0,-67.0,-63.0,-59.0,-64.0,-68.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-59.0,-59.0,-70.0,-67.0,-63.0,-59.0,-64.0,-68.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-64.0,-64.0,-70.0,-67.0,-63.0,-59.0,-64.0,-68.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-64.0,-59.0,-70.0,-67.0,-63.0,-59.0,-64.0,-68.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-59.0,-59.0,-70.0,-67.0,-63.0,-59.0,-64.0,-68.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-64.0,-64.0,-70.0,-67.0,-63.0,-59.0,-64.0,-81.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-64.0,-64.0,-70.0,-67.0,-63.0,-59.0,-64.0,-68.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-59.0,-64.0,-70.0,-67.0,-63.0,-59.0,-64.0,-68.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-59.0,-59.0,-70.0,-67.0,-63.0,-59.0,-64.0,-68.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-64.0,-64.0,-70.0,-67.0,-63.0,-59.0,-64.0,-68.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-64.0,-59.0,-70.0,-67.0,-63.0,-59.0,-64.0,-68.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-59.0,-64.0,-70.0,-67.0,-63.0,-59.0,-64.0,-68.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-64.0,-59.0,-70.0,-67.0,-63.0,-59.0,-65.0,-68.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-64.0,-59.0,-70.0,-67.0,-63.0,-59.0,-64.0,-68.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-59.0,-59.0,-70.0,-67.0,-63.0,-59.0,-64.0,-81.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-59.0,-64.0,-70.0,-67.0,-63.0,-59.0,-64.0,-68.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-64.0,-59.0,-70.0,-67.0,-63.0,-59.0,-64.0,-81.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-64.0,-64.0,-70.0,-67.0,-63.0,-59.0,-64.0,-81.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-64.0,-59.0,-70.0,-67.0,-63.0,-59.0,-64.0,-81.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-59.0,-64.0,-70.0,-67.0,-63.0,-59.0,-64.0,-81.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-59.0,-59.0,-70.0,-67.0,-63.0,-59.0,-64.0,-81.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-59.0,-64.0,-70.0,-67.0,-63.0,-59.0,-64.0,-81.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-64.0,-59.0,-70.0,-67.0,-63.0,-59.0,-64.0,-81.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-64.0,-64.0,-70.0,-67.0,-63.0,-59.0,-64.0,-81.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-59.0,-64.0,-70.0,-67.0,-63.0,-59.0,-64.0,-81.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-59.0,-59.0,-70.0,-67.0,-63.0,-59.0,-64.0,-81.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-64.0,-64.0,-70.0,-67.0,-63.0,-59.0,-64.0,-81.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-59.0,-59.0,-70.0,-67.0,-63.0,-59.0,-64.0,-81.0,-80.0,-65.0,-71.0
7-01,14:11:48.171,6,0,-67.0,-80.0,-66.0,-65.0,-68.0,-64.0,-59.0,-71.0,-79.0,-72.0,-60.0,-64.0,-101.0,-69.0,-67.0,-71.0
7-01,14:11:48.171,6,0,-66.0,-80.0,-64.0,-65.0,-68.0,-64.0,-59.0,-71.0,-79.0,-72.0,-60.0,-64.0,-101.0,-69.0,-67.0,-71.0
7-01,14:11:48.171,6,0,-66.0,-80.0,-64.0,-65.0,-63.0,-64.0,-59.0,-71.0,-79.0,-72.0,-60.0,-64.0,-101.0,-69.0,-67.0,-71.0
7-01,14:11:48.171,6,0,-67.0,-80.0,-66.0,-65.0,-63.0,-64.0,-59.0,-71.0,-79.0,-72.0,-60.0,-64.0,-101.0,-69.0,-67.0,-71.0
7-01,14:11:48.171,6,0,-67.0,-80.0,-64.0,-65.0,-68.0,-64.0,-59.0,-71.0,-79.0,-72.0,-60.0,-64.0,-101.0,-69.0,-67.0,-71.0
7-01,14:11:48.171,6,0,-67.0,-80.0,-64.0,-65.0,-63.0,-64.0,-59.0,-71.0,-79.0,-72.0,-60.0,-64.0,-101.0,-69.0,-67.0,-71.0
7-01,14:11:48.171,6,0,-66.0,-80.0,-66.0,-65.0,-63.0,-64.0,-59.0,-71.0,-79.0,-72.0,-60.0,-64.0,-101.0,-69.0,-67.0,-71.0
7-01,14:11:48.171,6,0,-66.0,-80.0,-66.0,-65.0,-68.0,-64.0,-59.0,-71.0,-79.0,-72.0,-60.0,-64.0,-101.0,-69.0,-67.0,-71.0
7-01,14:11:48.171,6,0,-66.0,-80.0,-64.0,-65.0,-68.0,-64.0,-59.0,-71.0,-79.0,-72.0,-60.0,-64.0,-101.0,-69.0,-64.0,-71.0
7-01,14:11:48.171,6,0,-67.0,-80.0,-64.0,-65.0,-68.0,-64.0,-59.0,-71.0,-79.0,-72.0,-60.0,-64.0,-101.0,-69.0,-64.0,-71.0
7-01,14:11:48.171,6,0,-67.0,-80.0,-66.0,-65.0,-63.0,-64.0,-59.0,-71.0,-79.0,-72.0,-60.0,-64.0,-101.0,-69.0,-64.0,-71.0
7-01,14:11:48.171,6,0,-67.0,-80.0,-66.0,-65.0,-68.0,-64.0,-59.0,-71.0,-79.0,-72.0,-60.0,-64.0,-101.0,-69.0,-64.0,-71.0
7-01,14:11:48.171,6,0,-66.0,-80.0,-64.0,-65.0,-63.0,-64.0,-59.0,-71.0,-79.0,-72.0,-60.0,-64.0,-101.0,-69.0,-64.0,-71.0
7-01,14:11:48.171,6,0,-66.0,-80.0,-66.0,-65.0,-68.0,-64.0,-59.0,-71.0,-79.0,-72.0,-60.0,-64.0,-101.0,-69.0,-64.0,-71.0
7-01,14:11:48.171,6,0,-66.0,-80.0,-66.0,-65.0,-68.0,-64.0,-59.0,-71.0,-79.0,-72.0,-60.0,-64.0,-101.0,-69.0,-67.0,-71.0
7-01,14:11:48.171,6,0,-66.0,-80.0,-66.0,-65.0,-63.0,-64.0,-59.0,-71.0,-79.0,-72.0,-60.0,-64.0,-101.0,-69.0,-64.0,-71.0
7-01,14:11:48.171,6,0,-67.0,-80.0,-64.0,-65.0,-63.0,-64.0,-59.0,-71.0,-79.0,-72.0,-60.0,-64.0,-101.0,-69.0,-64.0,-71.0
7-01,14:11:48.171,6,0,-66.0,-80.0,-66.0,-65.0,-63.0,-64.0,-59.0,-71.0,-79.0,-72.0,-60.0,-64.0,-101.0,-69.0,-67.0,-71.0
7-01,14:11:48.171,6,0,-66.0,-80.0,-66.0,-65.0,-63.0,-64.0,-59.0,-71.0,-66.0,-72.0,-56.0,-64.0,-101.0,-69.0,-64.0,-71.0
7-01,14:11:48.171,6,0,-66.0,-80.0,-64.0,-65.0,-63.0,-64.0,-59.0,-71.0,-79.0,-72.0,-60.0,-64.0,-101.0,-69.0,-67.0,-71.0
7-01,14:11:48.171,6,0,-66.0,-80.0,-64.0,-65.0,-63.0,-64.0,-59.0,-71.0,-66.0,-72.0,-56.0,-64.0,-101.0,-69.0,-64.0,-71.0
7-01,14:11:48.171,6,0,-67.0,-80.0,-64.0,-65.0,-63.0,-64.0,-59.0,-71.0,-79.0,-72.0,-60.0,-64.0,-101.0,-69.0,-64.0,-71.0
7-01,14:11:48.171,6,0,-66.0,-80.0,-64.0,-65.0,-68.0,-64.0,-59.0,-71.0,-66.0,-72.0,-56.0,-64.0,-101.0,-69.0,-64.0,-71.0
7-01,14:11:48.171,6,0,-66.0,-80.0,-66.0,-65.0,-68.0,-64.0,-59.0,-71.0,-66.0,-72.0,-56.0,-64.0,-101.0,-69.0,-64.0,-71.0
7-01,14:11:48.171,6,0,-67.0,-80.0,-64.0,-65.0,-63.0,-64.0,-59.0,-71.0,-66.0,-72.0,-56.0,-64.0,-101.0,-69.0,-64.0,-71.0
7-01,14:11:48.171,6,0,-67.0,-80.0,-64.0,-65.0,-68.0,-64.0,-59.0,-71.0,-66.0,-72.0,-56.0,-64.0,-101.0,-69.0,-64.0,-71.0
7-01,14:11:48.171,6,0,-67.0,-80.0,-66.0,-65.0,-63.0,-64.0,-59.0,-71.0,-66.0,-72.0,-56.0,-64.0,-101.0,-69.0,-64.0,-71.0
7-01,14:11:48.171,6,0,-66.0,-80.0,-64.0,-65.0,-68.0,-64.0,-59.0,-71.0,-79.0,-72.0,-60.0,-64.0,-101.0,-69.0,-67.0,-71.0
7-01,14:11:48.171,6,0,-67.0,-80.0,-66.0,-65.0,-68.0,-64.0,-59.0,-71.0,-66.0,-72.0,-56.0,-64.0,-101.0,-69.0,-64.0,-71.0
7-01,14:11:48.171,6,0,-66.0,-80.0,-64.0,-65.0,-68.0,-64.0,-59.0,-71.0,-66.0,-72.0,-56.0,-64.0,-101.0,-69.0,-64.0,-71.0
7-01,14:11:48.171,6,0,-66.0,-80.0,-66.0,-65.0,-63.0,-64.0,-59.0,-71.0,-66.0,-72.0,-56.0,-64.0,-101.0,-69.0,-64.0,-71.0
7-01,14:11:48.171,6,0,-66.0,-80.0,-66.0,-65.0,-68.0,-64.0,-59.0,-71.0,-66.0,-72.0,-56.0,-64.0,-101.0,-69.0,-64.0,-71.0
7-01,14:11:48.171,6,0,-67.0,-80.0,-64.0,-65.0,-63.0,-64.0,-59.0,-71.0,-79.0,-72.0,-60.0,-64.0,-101.0,-69.0,-67.0,-71.0
7-01,14:11:48.171,6,0,-67.0,-80.0,-64.0,-65.0,-68.0,-64.0,-59.0,-71.0,-79.0,-72.0,-60.0,-64.0,-101.0,-69.0,-67.0,-71.0
7-01,14:11:48.171,6,0,-67.0,-80.0,-66.0,-65.0,-63.0,-64.0,-59.0,-71.0,-79.0,-72.0,-60.0,-64.0,-101.0,-69.0,-67.0,-71.0
7-01,14:11:48.171,6,0,-67.0,-80.0,-66.0,-65.0,-68.0,-64.0,-59.0,-71.0,-79.0,-72.0,-60.0,-64.0,-101.0,-69.0,-67.0,-71.0
7-01,14:11:48.171,6,0,-66.0,-80.0,-64.0,-65.0,-63.0,-64.0,-59.0,-71.0,-66.0,-72.0,-56.0,-64.0,-101.0,-69.0,-64.0,-71.0
7-01,14:11:48.171,6,0,-67.0,-80.0,-64.0,-65.0,-68.0,-64.0,-59.0,-71.0,-79.0,-72.0,-60.0,-64.0,-101.0,-69.0,-64.0,-71.0
7-01,14:11:48.171,6,0,-67.0,-80.0,-66.0,-65.0,-68.0,-64.0,-59.0,-71.0,-66.0,-72.0,-56.0,-64.0,-101.0,-69.0,-67.0,-71.0
7-01,14:11:48.171,6,0,-67.0,-80.0,-66.0,-65.0,-68.0,-64.0,-59.0,-71.0,-79.0,-72.0,-60.0,-64.0,-101.0,-69.0,-64.0,-71.0
7-01,14:11:48.171,6,0,-67.0,-80.0,-64.0,-65.0,-68.0,-64.0,-59.0,-71.0,-79.0,-72.0,-56.0,-64.0,-101.0,-69.0,-64.0,-71.0
7-01,14:11:48.171,6,0,-67.0,-80.0,-66.0,-65.0,-63.0,-64.0,-59.0,-71.0,-79.0,-72.0,-56.0,-64.0,-101.0,-69.0,-64.0,-71.0
7-01,14:11:48.171,6,0,-67.0,-80.0,-66.0,-65.0,-68.0,-64.0,-59.0,-71.0,-79.0,-72.0,-56.0,-64.0,-101.0,-69.0,-64.0,-71.0
7-01,14:11:48.171,6,0,-66.0,-80.0,-64.0,-65.0,-63.0,-64.0,-59.0,-71.0,-79.0,-72.0,-56.0,-64.0,-101.0,-69.0,-64.0,-71.0
